"x" "y"
"489" -4201938.56324443 -582877.83480681
"490" -4091938.56324443 -582877.83480681
"491" -3981938.56324443 -582877.83480681
"492" -3871938.56324443 -582877.83480681
"493" -3761938.56324443 -582877.83480681
"494" -7831938.56324443 -692877.83480681
"495" -7721938.56324443 -692877.83480681
"496" -7611938.56324443 -692877.83480681
"497" -7501938.56324443 -692877.83480681
"498" -7391938.56324443 -692877.83480681
"499" -7281938.56324443 -692877.83480681
"500" -7171938.56324443 -692877.83480681
"501" -7061938.56324443 -692877.83480681
"502" -6951938.56324443 -692877.83480681
"503" -6841938.56324443 -692877.83480681
"504" -6731938.56324443 -692877.83480681
"505" -6621938.56324443 -692877.83480681
"506" -6511938.56324443 -692877.83480681
"507" -6401938.56324443 -692877.83480681
"508" -6291938.56324443 -692877.83480681
"509" -6181938.56324443 -692877.83480681
"510" -6071938.56324443 -692877.83480681
"511" -5961938.56324443 -692877.83480681
"512" -5851938.56324443 -692877.83480681
"513" -5741938.56324443 -692877.83480681
"514" -5631938.56324443 -692877.83480681
"515" -5521938.56324443 -692877.83480681
"516" -5411938.56324443 -692877.83480681
"517" -5301938.56324443 -692877.83480681
"518" -5191938.56324443 -692877.83480681
"519" -5081938.56324443 -692877.83480681
"520" -4971938.56324443 -692877.83480681
"521" -4861938.56324443 -692877.83480681
"522" -4091938.56324443 -692877.83480681
"523" -3981938.56324443 -692877.83480681
"524" -3871938.56324443 -692877.83480681
"525" -3761938.56324443 -692877.83480681
"526" -3651938.56324443 -692877.83480681
"527" -3541938.56324443 -692877.83480681
"528" -7611938.56324443 -802877.83480681
"529" -7501938.56324443 -802877.83480681
"530" -7391938.56324443 -802877.83480681
"531" -7281938.56324443 -802877.83480681
"532" -7171938.56324443 -802877.83480681
"533" -7061938.56324443 -802877.83480681
"534" -6951938.56324443 -802877.83480681
"535" -6841938.56324443 -802877.83480681
"536" -6731938.56324443 -802877.83480681
"537" -6621938.56324443 -802877.83480681
"538" -6511938.56324443 -802877.83480681
"539" -6401938.56324443 -802877.83480681
"540" -6291938.56324443 -802877.83480681
"541" -6181938.56324443 -802877.83480681
"542" -6071938.56324443 -802877.83480681
"543" -5961938.56324443 -802877.83480681
"544" -5851938.56324443 -802877.83480681
"545" -5741938.56324443 -802877.83480681
"546" -5631938.56324443 -802877.83480681
"547" -5521938.56324443 -802877.83480681
"548" -5411938.56324443 -802877.83480681
"549" -5301938.56324443 -802877.83480681
"550" -5191938.56324443 -802877.83480681
"551" -5081938.56324443 -802877.83480681
"552" -4971938.56324443 -802877.83480681
"553" -4861938.56324443 -802877.83480681
"554" -4751938.56324443 -802877.83480681
"555" -4091938.56324443 -802877.83480681
"556" -3981938.56324443 -802877.83480681
"557" -3871938.56324443 -802877.83480681
"558" -3761938.56324443 -802877.83480681
"559" -3651938.56324443 -802877.83480681
"560" -3541938.56324443 -802877.83480681
"561" -7611938.56324443 -912877.83480681
"562" -7501938.56324443 -912877.83480681
"563" -7391938.56324443 -912877.83480681
"564" -7281938.56324443 -912877.83480681
"565" -7171938.56324443 -912877.83480681
"566" -7061938.56324443 -912877.83480681
"567" -6951938.56324443 -912877.83480681
"568" -6841938.56324443 -912877.83480681
"569" -6731938.56324443 -912877.83480681
"570" -6621938.56324443 -912877.83480681
"571" -6511938.56324443 -912877.83480681
"572" -6401938.56324443 -912877.83480681
"573" -6291938.56324443 -912877.83480681
"574" -6181938.56324443 -912877.83480681
"575" -6071938.56324443 -912877.83480681
"576" -5961938.56324443 -912877.83480681
"577" -5851938.56324443 -912877.83480681
"578" -5741938.56324443 -912877.83480681
"579" -5631938.56324443 -912877.83480681
"580" -5521938.56324443 -912877.83480681
"581" -5411938.56324443 -912877.83480681
"582" -5301938.56324443 -912877.83480681
