Id	fly	side	image	rep	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30
c0003d01m03r1_2	c0003d01m03	r	1	2	-0.249861978550933	0.06508354480078204	-0.2364320538338853	0.018543619445375206	-0.2690100381824161	-0.01784911757526062	-0.20855165038380685	-0.06433515197989494	-0.19592567144862272	-0.04825937262127905	-0.16193719540634902	0.023017530038137928	-0.13664790099357538	0.09213005203697197	-0.06417251038131969	0.020209772442068414	-0.062091133188405485	-0.006418456623721535	0.08535625670273794	-0.03125221074055133	0.08793050435078728	-0.0992531449566386	0.2842488846809458	0.17743256860418324	0.472690606115227	0.07241545228982804	0.46537993994269067	-0.015812289705048478	0.1890239405769243	-0.18565279545495095
c0003d01m03r2_1	c0003d01m03	r	2	1	-0.2495440365167865	0.06486104577175969	-0.2375773242777129	0.019556073315994852	-0.2683364128279849	-0.017791156135864447	-0.20935870245054167	-0.06444224892295655	-0.19604300798177865	-0.04677753738893583	-0.16308750229028776	0.022945399748646837	-0.13581182664377406	0.09259798241442636	-0.06337820526702663	0.020332962376864973	-0.06105618688631028	-0.006521393380598584	0.08596108778651688	-0.03320852660594486	0.0899023757291449	-0.09960114915338411	0.2814236751101902	0.17724954997817458	0.4723077533278207	0.07332955935302608	0.46627348309280764	-0.015709104324571038	0.18832483009572365	-0.18682145704663755
c0003d01m03r2_2	c0003d01m03	r	2	2	-0.249830289886909	0.06524433288900273	-0.23730959506500923	0.017899968802569752	-0.2681456980438399	-0.01834883037845499	-0.20919051338405087	-0.06474847948703018	-0.19679890076718326	-0.04841531264132375	-0.1612953440959036	0.02410762992927958	-0.1364266748884665	0.09319325286102886	-0.06374949487128705	0.020185104186980597	-0.06136815683331684	-0.006603726837160728	0.08623370991935951	-0.03155170830613481	0.0883844452696544	-0.09934207196704053	0.28338200578382666	0.17719510436503733	0.4732245039982265	0.07265441382732479	0.4650101161376783	-0.01558217121065833	0.18787988672722097	-0.18588750603342127
c0003d01m04l1_1	c0003d01m04	l	1	1	-0.24975869496202993	0.06480379049519472	-0.23731725629729167	0.01707911656623139	-0.26786425950095316	-0.018237725533294398	-0.20781280606334407	-0.06516342626295624	-0.19427255359651008	-0.047658877507807465	-0.1656885046940554	0.02236800804415461	-0.13815524409983057	0.0911416283634218	-0.06312977758424322	0.01997873070984716	-0.06430507565114085	-0.0057130640348712295	0.08563978147459744	-0.0305876481104552	0.0879976157975583	-0.09550554014668956	0.28663710909751994	0.17825102427559558	0.4741577721218031	0.07186590991950095	0.46265292109276135	-0.01988673426721023	0.19121897286515874	-0.18273519251066112
c0003d01m04l1_2	c0003d01m04	l	1	2	-0.24966846924332803	0.06447302036935383	-0.2373687540696098	0.01896359923379979	-0.2666874386112864	-0.017513005600886023	-0.20750607505463145	-0.06575226461774289	-0.1939495485966752	-0.04819437820317725	-0.166522098585156	0.021913514457860935	-0.1389906532515468	0.09087078609505755	-0.06256919946972965	0.019719083969785313	-0.06487892195164147	-0.006137208232589624	0.08543055499433595	-0.030927664285201877	0.08774836129428781	-0.09483422544943773	0.2866892516934162	0.17857811949219587	0.4747403575801311	0.07212314576543652	0.4621390209292199	-0.019956714778746575	0.19139361234221333	-0.18332580821570948
c0003d01m04l2_1	c0003d01m04	l	2	1	-0.24932430338513673	0.06478927141291442	-0.23641443615757535	0.018797697577240053	-0.26631213287066896	-0.01833503994009585	-0.208597565331527	-0.06458728518062101	-0.19505885687114957	-0.04803695705961353	-0.16514940239816966	0.02207986368888811	-0.13980662920728826	0.09137802131159123	-0.06351132145241631	0.020167979561759388	-0.06360207165180505	-0.005761578102810952	0.08597592163708549	-0.03210590678409609	0.088036667485768	-0.09651978871038389	0.2853300731440222	0.17775630222308816	0.4746689528702756	0.07369024506620286	0.4631418525695888	-0.020241600134363415	0.19062325161899488	-0.18307122492969935
c0003d01m04l2_2	c0003d01m04	l	2	2	-0.2494580526923663	0.06437682542451205	-0.23749142411201524	0.017062038536816503	-0.26777616314117436	-0.01776825145504772	-0.20874026744864546	-0.06493200319924053	-0.194267756651399	-0.04704593098188291	-0.1643836772411462	0.023037367585872683	-0.13885643470556733	0.09116748772050205	-0.06259177371954153	0.019999201644503466	-0.06381960287800922	-0.006120414672917803	0.08662407696741271	-0.0310973586461471	0.08775021400512113	-0.09682670662988092	0.285858009409081	0.17867965913168118	0.47304134804983344	0.07313357647155616	0.46381074884973544	-0.020343415402324122	0.19030075530868218	-0.1833220755280033
c0003d01m04r1_1	c0003d01m04	r	1	1	-0.25142431982477387	0.06311078666800532	-0.23822075308504342	0.017808125790456094	-0.26697907516596164	-0.018114773044425186	-0.207964877949768	-0.06535897916362118	-0.19602143077452294	-0.046500455063839694	-0.16289170511607412	0.023813332607175976	-0.13514963185680684	0.09002252254305795	-0.0653614544167283	0.019414963734470565	-0.06498530592906744	-0.00509535595850584	0.08399091607753588	-0.030681249018580957	0.08884918022481457	-0.09561778038450527	0.28669092701308097	0.17649733405786122	0.4735013467888213	0.07326119708353655	0.4639749272491946	-0.02015927404519803	0.19199125676529893	-0.18240039580588804
c0003d01m04r1_2	c0003d01m04	r	1	2	-0.25056203980636294	0.06391135866310876	-0.23832628508495782	0.017334476862194758	-0.26716625388975784	-0.017471508640119655	-0.20564731280825768	-0.06553849876683546	-0.19590702317781453	-0.048076028106942094	-0.16299409148634517	0.023437213287221623	-0.13662086333887477	0.09071266923398195	-0.06673828939503856	0.020197314621998697	-0.06389018707901277	-0.005214749248255112	0.0828262637808326	-0.03086639263235537	0.08776294047516613	-0.09580035912937623	0.28758169342464174	0.17685463173527002	0.4733867121375204	0.07372186734148815	0.4641098188965949	-0.020873198879180266	0.1921849173516647	-0.1823287963421994
c0003d01m04r2_1	c0003d01m04	r	2	1	-0.2496731241223992	0.06419505910933	-0.23803392813366678	0.016812764651727	-0.2669121074188323	-0.01659832499160909	-0.20682167840411494	-0.06643599433007269	-0.19716133932605104	-0.04731303906508948	-0.16193323387625064	0.023546217274604826	-0.1365818127533938	0.09077831748389187	-0.0664359355447158	0.019490531464520493	-0.06512452837032812	-0.005312799797522907	0.0832568024850099	-0.0298693026637344	0.08890188481188901	-0.09667033268255945	0.2875320644348563	0.17581891515578368	0.47279659026368154	0.07418770522505616	0.46480127025281726	-0.01988365576186099	0.19138907570149777	-0.18274606107246497
c0003d01m04r2_2	c0003d01m04	r	2	2	-0.24911298983547475	0.06468526067457431	-0.23746795379379085	0.017223489542142926	-0.26612292935936155	-0.017367923377896617	-0.20735315789420652	-0.06644902720605285	-0.1965429018146027	-0.047024133738097114	-0.161237044163991	0.023941796625130577	-0.13667639317925173	0.08987762926598182	-0.06783889167448658	0.019301050238310104	-0.06653702360939198	-0.005541427435923433	0.08322003568060445	-0.02990538211382567	0.08885292110637374	-0.09681649061543679	0.28648566926500546	0.17692685446230993	0.47343694304084905	0.07422336781866684	0.4656821942971124	-0.021139028786258736	0.191211521934614	-0.181936035353625
c0003d01m05l1_1	c0003d01m05	l	1	1	-0.2521840939820466	0.06538757047847012	-0.23748724249099137	0.01854285717035223	-0.270232477481831	-0.019327518483264534	-0.20930704556024016	-0.06511973696353993	-0.19558839474702705	-0.04763767267280474	-0.1611680917403764	0.023224856302115866	-0.13914204197482952	0.09371858544747148	-0.0589870725440102	0.019717751222294435	-0.06021940919806996	-0.007566544590706045	0.08629034819379434	-0.03172765131165043	0.09323989511528927	-0.09872640283613915	0.2860172269378855	0.17778966191861245	0.47256356555084195	0.07478870763431311	0.4622783918607278	-0.01803691138083044	0.1839264420608849	-0.185027551934695
c0003d01m05l1_2	c0003d01m05	l	1	2	-0.25214022317418017	0.0647429157949797	-0.23857244700006972	0.017797101654031058	-0.269339837649003	-0.017547163312066662	-0.2093069310404223	-0.06567010060950747	-0.19670875524490103	-0.04833593668943943	-0.1613306574308214	0.023715014121102523	-0.1390481652007533	0.09193037884994004	-0.05936044471919453	0.021316590166414448	-0.059347410462343125	-0.006927164090996619	0.08607164406892168	-0.032334981849794074	0.09287619469511324	-0.09816911134296961	0.28678666614620596	0.17714288378604034	0.4720682233954222	0.07406442509405549	0.46275626792712	-0.017442781585460337	0.18459587568890623	-0.18428206998632732
c0003d01m05l2_1	c0003d01m05	l	2	1	-0.25216248159948035	0.06562088726516481	-0.2372790314092256	0.018812938145559416	-0.27100235924225935	-0.01933778270847766	-0.20973603921194975	-0.0660292468131165	-0.19607944635530633	-0.04848255322024765	-0.15983114466047263	0.023929567453223076	-0.13890467074432086	0.09217464956600578	-0.05982284458800275	0.02054128589891862	-0.05983177527450125	-0.006619978831223053	0.0859917136276503	-0.03259541790001823	0.09292518033519453	-0.09737124544847925	0.28625401141394036	0.17680449779887095	0.473272061030794	0.07447330412352231	0.46208617875528096	-0.01745111768913108	0.18412064792266025	-0.18446978764057337
c0003d01m05l2_2	c0003d01m05	l	2	2	-0.25047819416219463	0.06575561737073139	-0.23782395702756798	0.01862535823832786	-0.27047568528546684	-0.01940999622263371	-0.2091712609438485	-0.06615794787789012	-0.19660679506594253	-0.04874136769211784	-0.16128341197996132	0.022473009117102094	-0.13948361646674642	0.09313852372669232	-0.05909584664071288	0.020445436099395725	-0.060231428157502834	-0.006880194899532417	0.08557420310802258	-0.03180465644914081	0.09138254876858512	-0.09677249954130557	0.2884381343179962	0.17688566477925058	0.47336412966152874	0.07414073503461285	0.460888511733177	-0.01688455615046286	0.1850026681406322	-0.18481312553303034
c0003d01m05r1_1	c0003d01m05	r	1	1	-0.25332808401044515	0.0646100894587874	-0.23908688191711025	0.016855222572419788	-0.2679999819959282	-0.019113120703601764	-0.20776571082967296	-0.06504870906889129	-0.19608755204352984	-0.04773605277088672	-0.16517626212522152	0.023142941842514943	-0.13638098969410958	0.09057170583755782	-0.06062641149126261	0.02164966354624976	-0.06068601659431837	-0.005318223444349891	0.08643174797830375	-0.032092794163917235	0.09012115074633711	-0.09711589258815043	0.29053120858877435	0.17707686684140259	0.4721592988947613	0.07301034354486274	0.4611190280748535	-0.01730776324530007	0.18677545641857046	-0.18318427765869802
c0003d01m05r1_2	c0003d01m05	r	1	2	-0.2510264023681517	0.06444639557932513	-0.23907842947276065	0.017750228213865682	-0.26793641255257533	-0.019326280419299013	-0.2088945202696313	-0.06416557268801101	-0.1960178005170898	-0.04905430640559695	-0.16520930903149586	0.024033220399299962	-0.13749634696144805	0.09025824360100675	-0.06178526810094386	0.021370548359496734	-0.06072435429321548	-0.005537112863799373	0.08740159685181696	-0.031142749071804476	0.09117435653397642	-0.09837440337612138	0.2914062097076727	0.17792083576169854	0.4718235993656806	0.07385736524188426	0.4597084276665366	-0.0175846015531159	0.18665465344162951	-0.18445181077883036
c0003d01m05r2_1	c0003d01m05	r	2	1	-0.2528137084150741	0.06490255999538602	-0.2383334553712266	0.018062181310924866	-0.26726258169019335	-0.01892344618812769	-0.20853251745200485	-0.06527773295396824	-0.19621953460985653	-0.04765532384233728	-0.1639928633962631	0.022742924894504583	-0.13717981055547115	0.0912455694605322	-0.06149850664267045	0.02112008338917594	-0.06111387451977466	-0.006096877466096239	0.08680965032949521	-0.03206239300673996	0.09025148032809692	-0.0974839522401263	0.2894888004479096	0.17685712711357787	0.4720057394404792	0.07390205610477966	0.46198853091558345	-0.01725698938718908	0.1864026511909694	-0.1840757871842963
c0003d01m05r2_2	c0003d01m05	r	2	2	-0.2518014878878322	0.06462005283570336	-0.23951501436222333	0.017508728056812837	-0.26855345768372374	-0.018366378669071176	-0.20855023426047684	-0.06559643920697396	-0.19610230480080632	-0.04908631349411158	-0.16315240195797634	0.02367761519321022	-0.13737557625352692	0.09089235752793903	-0.06168102715037688	0.020874116122360228	-0.060317719891659426	-0.005054028963311263	0.08642754118987818	-0.031034427159569777	0.09118959109565515	-0.09736906640790259	0.2900673630376291	0.1769726092545691	0.47144660921393167	0.07408394419894464	0.4616732928523801	-0.01814437287634634	0.18624482685912913	-0.18397839641225197
c0003d01m06l1_1	c0003d01m06	l	1	1	-0.25240521589385895	0.06458960631968513	-0.23708339404758647	0.01846635034858362	-0.266628518407928	-0.02084762461134574	-0.20965192571110802	-0.06655062107321423	-0.19565028308790514	-0.049198560346609126	-0.15992383015435385	0.02392803136126009	-0.13664833024437079	0.09199052471988324	-0.06601665867859499	0.01968496909719262	-0.06681036709145849	-0.005673985693599923	0.08716647770822919	-0.031028353219942045	0.08986802875188062	-0.09650324538898804	0.29470292326806735	0.17733468755052106	0.4708872626760248	0.07280484556979468	0.46173228867700544	-0.017403054525239797	0.18646154223595737	-0.18159357010798172
c0003d01m06l1_2	c0003d01m06	l	1	2	-0.25209493962080237	0.065363964081837	-0.23772043770522605	0.0180432896659121	-0.26740861193669446	-0.020160804744303942	-0.20818369413490417	-0.06661964556861108	-0.1954139559371063	-0.048361350063431854	-0.16153360771626984	0.022245835421725126	-0.1364129648051212	0.09271288542394947	-0.06570101636794018	0.019362741151541216	-0.06757548537726767	-0.006128477991839324	0.08828597907677936	-0.030130799969964126	0.09096551306316165	-0.0955619721024168	0.2937361289132019	0.17664528312259248	0.4708453591258684	0.07228995394001281	0.4615170738813608	-0.016779888708183817	0.18669465954095957	-0.18292101365881983
c0003d01m06l2_1	c0003d01m06	l	2	1	-0.2522139485621211	0.06549161441719802	-0.23764381623913475	0.018443743570773514	-0.26732498649884257	-0.020694369376965012	-0.20995198522419298	-0.06709727827135598	-0.19573732670440036	-0.04708182845761502	-0.16131762386155704	0.022564516745044474	-0.13670409476760087	0.09165508653482352	-0.06392710689721545	0.01925124333886027	-0.06617576169493805	-0.0064374108952037065	0.08763087151002091	-0.031007783265422074	0.08957819878724774	-0.09450015114810266	0.2934476923473052	0.17659775011584242	0.4704687141524944	0.07343170354259178	0.46178901411969386	-0.01826425981785266	0.18808215953324214	-0.18235257703261565
c0003d01m06l2_2	c0003d01m06	l	2	2	-0.25155229720279715	0.06487040677065371	-0.2380817565209691	0.017551164244953416	-0.26696690576470417	-0.02036136926278869	-0.20866525448579207	-0.06564982421158987	-0.19618758652351143	-0.04812694890790156	-0.16199540055770464	0.023737413210002615	-0.13708490957704395	0.09183062111718049	-0.06552931959957865	0.020123780700829794	-0.06656182413635774	-0.006491174458213882	0.0874563495518518	-0.031275171097081375	0.0905901262374452	-0.09575727515884395	0.29383264987659186	0.1764207441056336	0.46993524725262875	0.07271109782418243	0.4620289872809699	-0.017867496463453272	0.18878189416897243	-0.1817159684135626
c0003d01m06r1_1	c0003d01m06	r	1	1	-0.2502640513360354	0.06605213193349474	-0.23654432979188492	0.018648084519029277	-0.26680680062823403	-0.018003245965076888	-0.20926872388856368	-0.06634691269989072	-0.1973621272795903	-0.048436450242471854	-0.1650539721815847	0.023433284430455305	-0.13569233751892307	0.09274479355340476	-0.06718634278271327	0.018489196534605137	-0.0661704537228087	-0.006507705393034004	0.09210141917318132	-0.031028188949042378	0.0952609907581264	-0.09835969128893268	0.28959364535781573	0.1756168168269369	0.4695994688560572	0.075216330464761	0.46289093324740677	-0.017409282224040278	0.18490268173775157	-0.1841091615002003
c0003d01m06r1_2	c0003d01m06	r	1	2	-0.2512833335718956	0.06489777382572415	-0.23664915688961027	0.018671063365419634	-0.2669535344412514	-0.01798019722811867	-0.20833933996026122	-0.06625578357769091	-0.19748691404893912	-0.04848020056963252	-0.16511189654726594	0.023413226416009732	-0.13555405615070285	0.091667689049111	-0.06625659032964844	0.01961105686034202	-0.06619605333397817	-0.0066107506418638115	0.09322769638255227	-0.03111390798273425	0.09419360154777015	-0.09875924455094051	0.2919057735359527	0.17673171122045112	0.46886065632016416	0.07467254735196968	0.4630240416912462	-0.01678923538385154	0.18261910579586704	-0.18367574815419402
c0003d01m06r2_1	c0003d01m06	r	2	1	-0.2504846579223483	0.06555474507751258	-0.23699519606726158	0.01838321161493213	-0.2671849587892519	-0.01750272714891389	-0.2084443713417023	-0.06580019346051114	-0.19601867256728123	-0.04830956952750994	-0.1664650575322376	0.023743320084572	-0.13511473463599083	0.09169978417957281	-0.06668977999232169	0.018665570939200217	-0.06679597774383185	-0.006630776297153806	0.09253507673917753	-0.03238698841883768	0.09484824275848144	-0.09793659493800749	0.2900662588012719	0.17693763200447632	0.4700899594718581	0.07445557189467877	0.4624996580360231	-0.016955852790808232	0.18415421078541463	-0.1839171332132037
c0003d01m06r2_2	c0003d01m06	r	2	2	-0.25046903449704827	0.0645078704698959	-0.23609627412122963	0.018611812038567658	-0.26732830293342125	-0.017438738443750358	-0.2084338434449251	-0.06676607335668484	-0.19727025323088754	-0.04839437435428931	-0.16560935523297995	0.02397770447746164	-0.13642476637723136	0.09153626101937384	-0.06696032375768161	0.018739237775776046	-0.06600013735798212	-0.006360010318244042	0.0930613326555157	-0.03100851812266553	0.09449480946471969	-0.09777204289587398	0.29169168797674905	0.17732779987424632	0.4694882161790655	0.07457475692575267	0.4620963876037745	-0.017850469811240874	0.1837598570735627	-0.18368521527832563
c0003d01m07l1_1	c0003d01m07	l	1	1	-0.2535402164696236	0.06462778424200417	-0.23770195779158118	0.016992219673177947	-0.26713637381786126	-0.019184434053856936	-0.2098318530400772	-0.06522826742086889	-0.1961585135758561	-0.047825807262990204	-0.15961445926586348	0.02297324606200269	-0.13651902176261171	0.09329056500311464	-0.05786752124106908	0.019408803399033808	-0.06283935082265044	-0.004828389863206757	0.0834299022725438	-0.03233190400670603	0.0887907936652221	-0.09585668040125686	0.288869094559018	0.17917066352221883	0.4698415890917159	0.07815145051750308	0.46379054935242875	-0.02164068738094113	0.1864873388462664	-0.18771856202922924
c0003d01m07l1_2	c0003d01m07	l	1	2	-0.2541094449252483	0.06551910587720992	-0.23822233035596455	0.017897287441057314	-0.26748944652777173	-0.01941576659420137	-0.21014054982456057	-0.06540175272331542	-0.1941327045568956	-0.048830832261355095	-0.15890229107770099	0.02297914598125588	-0.13698364585283343	0.09318031302170188	-0.05839720698248971	0.0204885465601655	-0.06307746506270011	-0.005970568465905968	0.08308300700826304	-0.03221625125389537	0.08863870283608644	-0.09684776410329385	0.2883050096413934	0.17948053060367908	0.4697754618278625	0.0753086989152239	0.46439188708629875	-0.01991255396874316	0.18726101676626028	-0.1862581390295841
c0003d01m07l2_1	c0003d01m07	l	2	1	-0.25392139892817067	0.06513111773089807	-0.23801633781334863	0.017759571995118108	-0.26653063510466685	-0.01911725709246586	-0.21017553011647594	-0.06512978594184951	-0.19567785784077663	-0.04835009344961813	-0.15870924620561588	0.02362987703513912	-0.1372170735350593	0.09335878534383908	-0.058834699556729264	0.020060046445981475	-0.06288399052463776	-0.006494843395968358	0.08428486797870433	-0.032549977428754276	0.09027503359666537	-0.09716064170366913	0.28827113385175995	0.17995835984194533	0.46910475645638	0.07750065719946073	0.4642716321628229	-0.021422591625298963	0.18575934557914858	-0.18717322495475958
c0003d01m07l2_2	c0003d01m07	l	2	2	-0.2532701002882027	0.06519295466887862	-0.23845233321611867	0.0176332993496278	-0.26587927876168527	-0.019109611503532867	-0.21058932831740795	-0.065310114317964	-0.19497525589372708	-0.04835548559909254	-0.16020267995817877	0.023351135785605156	-0.1375973591584964	0.09329034099604984	-0.0580551946811164	0.020111077280811733	-0.06226126441183164	-0.005353775049216691	0.08294958321555368	-0.032840510604688886	0.08894884873777567	-0.09749187884342685	0.2894194133393161	0.17903983805350482	0.46911870751383444	0.07747699094276324	0.4641298594270013	-0.0204046783518362	0.18671638245328206	-0.1872295828074826
c0003d01m07r1_1	c0003d01m07	r	1	1	-0.24992264098644643	0.06469706464780875	-0.23823168183563181	0.016890155963936736	-0.26807052654028474	-0.017435490781278356	-0.20852135535400076	-0.06469146330489128	-0.19580486657006266	-0.047757033415877774	-0.164149504765595	0.02241482462113362	-0.1355670333200144	0.09004045954293736	-0.06576663801101744	0.01934200660239218	-0.06542915145838654	-0.005138017013870193	0.09095207064645787	-0.030003752353931927	0.09125921342904506	-0.09683017437942613	0.28871460984555997	0.17790530944897479	0.4723745359180925	0.07343704633741914	0.4618754654135196	-0.01792574261405524	0.18628750358876506	-0.18494519330127163
c0003d01m07r1_2	c0003d01m07	r	1	2	-0.24986425998945072	0.06468723302581984	-0.23596408301135452	0.01710673001229106	-0.2656846365441246	-0.018320963832427505	-0.2094387187610924	-0.065923270191346	-0.19585109126724096	-0.046668449558907865	-0.1684935121732658	0.021948033534544994	-0.1366114663844989	0.08992071796648153	-0.06470808102013986	0.0205599999210408	-0.06536051094018044	-0.005137878468219165	0.09004263587047179	-0.03120577115014994	0.0913448787245677	-0.09681975925433868	0.2908733101412547	0.1792816244390087	0.4714743023463881	0.07227158822865157	0.4619727738666532	-0.01787282892754012	0.1862684591420126	-0.1838270057449074
c0003d01m07r2_1	c0003d01m07	r	2	1	-0.2505070709494562	0.06491174042057193	-0.2375364763318236	0.01728787462878776	-0.2660042955997922	-0.01812282128362626	-0.2085008678439617	-0.06536345715842565	-0.19597457249190173	-0.04728858407191078	-0.1690071594443494	0.0225022792976154	-0.1351968093585358	0.09081174593205103	-0.06502242223671338	0.01931193245563638	-0.06459373929938372	-0.005157982977635138	0.08962220502124418	-0.029642273244721372	0.09239345644039161	-0.09620278988640414	0.28893930268380136	0.17699720371817196	0.4718363296690731	0.07316692267498212	0.46170231088215113	-0.018197435555966937	0.18784980885925834	-0.18501435494912633
c0003d01m07r2_2	c0003d01m07	r	2	2	-0.24874363575741967	0.06393856345075521	-0.23701808575780256	0.01730097967572066	-0.2666012020034927	-0.018207167569147822	-0.20912908599099736	-0.06546798372138146	-0.19549965421752583	-0.04728092625185121	-0.16972588667229938	0.023463729823241106	-0.13674815950421718	0.08941799699094315	-0.06454563189872761	0.019240475313476994	-0.06424559497916826	-0.00412342796720721	0.0900442412845232	-0.029776525337586075	0.09168286352235476	-0.09644410008652214	0.2893027939625766	0.17782003150235526	0.47222447641831283	0.0728219680580117	0.4620482585313946	-0.018519530700492115	0.18695430306248936	-0.18418408318031487
c0003d01m08l1_1	c0003d01m08	l	1	1	-0.25137439817110935	0.0671248822059177	-0.23986696331288776	0.018183078914904748	-0.26801831331945003	-0.02309702599944522	-0.20945974096728323	-0.0657766355254734	-0.19600329206261016	-0.04882245004352434	-0.16429438941838054	0.022694769320493195	-0.1386518075270495	0.09119056360140726	-0.06102368449524457	0.020547254407855403	-0.06129518069749953	-0.0051925820738385736	0.09325946174260372	-0.030096404745882762	0.08852497370595491	-0.09451426616492781	0.29017207502131903	0.17952939710700722	0.4706290793790634	0.07394947517016219	0.45946695541953103	-0.02275547215934181	0.18793522470304197	-0.18296458401531424
c0003d01m08l1_2	c0003d01m08	l	1	2	-0.2535048903280362	0.06644152259052717	-0.23885478748066738	0.01846106661450835	-0.2684477792494373	-0.022051261106906705	-0.20928306616861822	-0.06693079224133172	-0.19506213967075012	-0.04860405122705487	-0.1643376493799599	0.022561673000466603	-0.13861329422128743	0.09103159556903503	-0.060321260957161	0.021680047388994615	-0.060294851916080215	-0.005120988106010513	0.0917840597439304	-0.02979190495723933	0.08836417421995937	-0.09494998299985521	0.2900260109087355	0.17994738276959737	0.47069677336466054	0.07307937433091646	0.459099013163214	-0.022553874278803107	0.18874968797149705	-0.1831998073468443
c0003d01m08l2_1	c0003d01m08	l	2	1	-0.2537432114549325	0.06605424832526163	-0.24066202972439285	0.018766306368067056	-0.268152723306658	-0.022662993327634544	-0.2088448940095396	-0.06633746500446847	-0.19481934362345701	-0.04900384400200532	-0.16469382977215782	0.02298463686421547	-0.13834764248263262	0.09171993782367728	-0.05951115655748571	0.020779129019643124	-0.0610788439564523	-0.004910695549029266	0.09363627147209384	-0.03025785782716195	0.08809619614525815	-0.0948937369838942	0.29272248118339017	0.17863825701210043	0.4697840290865627	0.07384243813420442	0.45809171322545716	-0.021084870547864447	0.1875229837749437	-0.18363349030511142
c0003d01m08l2_2	c0003d01m08	l	2	2	-0.2530310631853667	0.06517687841453877	-0.2399860218054529	0.017858280561738566	-0.2688728420969715	-0.02275122590740307	-0.20850051749121087	-0.06621810684849884	-0.19554280173422914	-0.04916089405669097	-0.16425927681744001	0.02309689478727877	-0.13920019312946524	0.09264112676445117	-0.06012566350262957	0.020533367071187223	-0.060634594743092955	-0.004896008206404904	0.09275595645021037	-0.02957720869683606	0.0882435558273684	-0.09395168364003313	0.2934430071694833	0.1784153330174238	0.4691169942596081	0.07424151932963448	0.45896714187709015	-0.02259966494226722	0.1876263189220988	-0.18280860764811674
c0003d01m08r1_1	c0003d01m08	r	1	1	-0.2513099554477547	0.06583369306946289	-0.23773486725888768	0.017393005206509028	-0.26922799488841676	-0.02020516079387836	-0.20886161662551628	-0.06444267080344929	-0.19489632261804943	-0.048239748292308204	-0.16077457202402157	0.02382947835390319	-0.13698419387559424	0.09057567717318227	-0.06384499679658373	0.020402695693261426	-0.06352421722743083	-0.005591407865752731	0.08858557007957236	-0.031568672462147875	0.08928929115360598	-0.09600360383416545	0.2865068450530353	0.1764330238938759	0.4723506230579179	0.0729265080212839	0.4653033846267322	-0.016748068117906918	0.18512302279139126	-0.18459474924187075
c0003d01m08r1_2	c0003d01m08	r	1	2	-0.25126679436813826	0.06596703251287186	-0.237728511973687	0.01753339226308647	-0.2683453118316159	-0.01873696535098951	-0.20891861727417332	-0.064300661945326	-0.19494275683027606	-0.048112429888212245	-0.16078247707863313	0.02391760285339305	-0.13805189804008022	0.0904235205263353	-0.06368185285047144	0.0193307391435896	-0.06447588806388817	-0.0068584922062019035	0.08846647913263059	-0.03162985905241972	0.08933077713583724	-0.0971452939774488	0.28756201610844023	0.17638032902470036	0.4719870971574465	0.07367485318104586	0.4650855780966496	-0.017064140430204433	0.18576216067995963	-0.1833796266542199
c0003d01m08r2_1	c0003d01m08	r	2	1	-0.25102128118944417	0.06529035698742919	-0.23807102737456415	0.016810221046908838	-0.2690745830602347	-0.018529648651314082	-0.208754567489842	-0.06456730145404482	-0.19506946321828264	-0.04901062008395485	-0.15975787534058422	0.023780338084906746	-0.13786853570879712	0.0901906811769737	-0.06418499173218058	0.0197173746832792	-0.06435865168356424	-0.005415456029769353	0.08953222909077171	-0.03086653157202816	0.08903343536829506	-0.09599673530148493	0.2867933105173768	0.17680030132794744	0.47169466259660475	0.07262184523493324	0.4664341372322428	-0.017510048888743836	0.184673201992202	-0.18331477656103973
c0003d01m08r2_2	c0003d01m08	r	2	2	-0.25173317347133023	0.06550026654267663	-0.23804876857234225	0.018305721619160376	-0.2673427270261178	-0.01999697209486066	-0.20844664625144502	-0.06533988387208726	-0.1949597496597768	-0.04872154951054594	-0.16055214453371663	0.023762966362650753	-0.13765179023715574	0.09145679519534235	-0.0641244833086472	0.020793296546263686	-0.06497055970296911	-0.0067593995716548755	0.08973863862923322	-0.03125910893819675	0.08908502584600737	-0.09639634684748022	0.287303353845529	0.17706152497521938	0.4717506982970131	0.07350725576458716	0.46542132226430555	-0.01795045663175985	0.18453100388141344	-0.18396410953931497
c0003d01m09l1_1	c0003d01m09	l	1	1	-0.25160160836295886	0.06503136281762893	-0.23833639942835336	0.017745472709310338	-0.26721690697759815	-0.018957197649179816	-0.20950567645424803	-0.0638425508368123	-0.19558136512679003	-0.04787912919458209	-0.16505962631934704	0.021913786518720803	-0.1382506966404718	0.09300237880616322	-0.06077749345835769	0.019394634657603306	-0.06193678424443179	-0.006811859109599959	0.08641911929645373	-0.031812713391868155	0.08814523966592236	-0.0955763569637436	0.28888073356498023	0.17561367492118796	0.4705340488113375	0.07355148116987546	0.463705908516568	-0.01831698251391111	0.1905815071572963	-0.18305600194079408
